news,Assassination,Hijacking,Kidnapping,Barricade Incident,Bombing/Explosion,Armed Assault,Unarmed Assault,Facility/Infrastructure Attack,Unknown
"In Sylhet District, a group of 10 ICS cadres attacked a leader of Bangladesh Chhatra League (BCL), the student wing of AL while he was chatting with his friends at a tea stall in Sylhet city. Injured Saikat Chandra Rimi, president of Sylhet Polytechnic Institute BCL unit, was whisked off to Sylhet Medical College Hospital.",False,False,False,False,False,False,False,False,True
"A rocket, fired from an unknown location, struck the Hayatabad residence former Senator Abdur Razaq in Peshawar in the evening of May 22, reports The Express Tribune. There were no immediate reports of any injuries. The attack is the second of its kind on Razaq’s residence. The attack comes two days after a low intensity explosive went off near the main gate of the house, damaging the gate.",False,False,False,False,True,False,False,False,False
"Four Bhutanese individuals, identified as Singy Wang Chuck, Padam Lal Rai, Taksha Subba and Sunil Subba were abducted from a Bhutanese village at Pathabari near Sarpang town in Sarpang District in Bhutan by a group of around 30 suspected militants armed with guns on August 8, reports The Sentinel. Later the abductors released one individual. The incident took place around 3 kilometres from the Indo Bhutan border Pillar No. 165 5 and Sashastra Seema Bal (SSB) Narayani outpost on the Indian side. According to sources, the Royal Bhutan Army (RBA), Assam Police, CRPF and SSB are conducting a search operation to rescue the victims on both sides of the international border.",False,False,True,False,False,True,False,False,False
"A man, identified as Baksh Ali, succumbed to his injuries caused during a landmine explosion in Sohbatpur District on September 10, reports Daily Times.",False,False,False,False,True,False,False,False,False
"A suicide bomber killed 43 persons and injured another 52 others in an attack on a funeral prayer for the wife of a volunteer of Qaumi Lashkar (community tribal militia) in Adezai village on the outskirt of Peshawar, the provincial capital of Khyber Pakhtunkhwa on March 9, reports Dawn. Sources said that the suicide bomber blew himself up soon after the prayers had begun. A bomb disposal official said about 8kg explosives and ball bearings had been used in the attack. It was the second suicide attack on the Lashkar, which has been fighting the Tehreek e Taliban Pakistan (TTP) militants since 2008 in the village, about 35km from Peshawar cantonment. Peshawar SSP (operations) Ijaz Khan confirmed that it was a suicide blast, but said it was not clear if the bomber was with the mourners or appeared there later. He said the Lashkar had been supporting law enforcement agencies for three years in rural areas of Peshawar.",False,False,False,False,True,False,False,False,False
"Separately, Revolutionary People’s Front (RPF) on June 2 claimed responsibility for ambush on Assam Rifles troopers in Ukhrul District on June 1, reports The Sangai Express . RPF ‘publicity secretary’ Roben Khuman claimed that the ambush was carried out by its “Technical Command”, cadres from its armed wing People’s Liberation Army (PLA) and that fatality has been caused to some troopers of the ‘occupational force’. Two jawans of 44 Assam Rifles were injured in the ambush that took place between Makan and Asang Khullen under Kamjong Police Station.",False,False,False,False,False,False,False,True,True
"Two Policemen, Khurram (40) and Junaid Akram (38), were shot dead and another pedestrian, Saddam (14), was injured when unidentified armed assailants opened fire at them at Naggan Roundabout in New Karachi Town of the provincial capital Karachi on August 27, reported Daily Times.",False,False,False,False,False,True,False,False,False
"A prayer leader, identified as Maulana Abdullah Haqqani, was shot dead while his companion sustained serious injuries when unidentified militants opened fire on them while going to a mosque to offer prayer in Shaidu area of Nowshera District on November 19, reported Dawn.",False,False,False,False,False,True,False,True,False
"An unidentified man was killed and another injured when militants opened fire on a vehicle near Gharibabad Underpass in Malir Town on February 27, reports The News.",False,False,False,False,False,True,False,False,False
"Militants also hurled a grenade on a Police bunker guarding the Jammu and Kashmir Bank branch of Zainapora in Pulwama in the afternoon. The grenade missed the intended target and exploded on the road. However, no one was injured in the attack.",False,False,False,False,True,False,False,False,False
"A car bomb explosion at a gas station in Faisalabad District on March 8 killed at least 32 persons and injured 125 others, reported Daily Times. The attack took place close to the office of Inter Service Intelligence Agency (ISI) but the building remained undamaged. It was reported that explosives were planted in a car parked at the gas station.",False,False,False,False,True,False,False,False,False
"Unidentified persons shot dead a militant ‘commander’ along with his aide in Kalosha village of South Waziristan Agency in Federally Administered Tribal Areas (FATA) on July 5, reports Dawn. Sources said that Wali Mohammad, brother of Tehreek e Taliban Pakistan (TPP) ‘commander’ Nek Mohammad, along with his aide was asleep in the apple farm of his uncle when two armed persons sneaked into the orchard and opened firing on them. Wali Mohammad and his friend, whose name couldn’t be ascertained, were killed on the spot. Wali Mohammad and few other militant commanders including Omar, Abbas and Ghulam Khan had been expelled from Wana, along with foreign militants about five years ago. However, they returned to Wana about one year ago after making reconciliation with militant commanders of Maulvi Nazir faction. It may be recalled that Nek Mohammad was killed in a US drone attack in 2005 in Wana along with five key foreign militant commanders.",True,False,False,False,False,True,False,False,False
"The Communist Party of India Maoist (CPI Maoist) cadres shot dead a person near a primary school in Shakarpur village in Gaya District of Bihar, reports post.jagran.com. Perceiving him to be a Police informer, the Maoists shot dead the man, identified as Pahjan Bharati, a native of Nagowar village, on August 20 and dropped leaflet on the spot claiming responsibility for the killing, Superintendent of Police (City) Baburam said, adding that a used cartridge was recovered from the spot.",False,False,False,False,False,True,False,False,False
"An Ahmadi, identified as Ikram Ullah (37), was shot dead by four unidentified militants in a sectarian attack in Taunsa town of Dera Ghazi Khan District on August 20, reported Dawn. Saleem ud Din, a community leader, condemned the killing. “Continuous, seditious propaganda against Ahmadis all over the country is a primary reason of these kinds of incidents,” Din said in a statement.",False,False,False,False,False,True,False,False,False
"A Khasadar Force personnel killed while two others injured in a bomb blast near the vehicle of Khasadar Force in Zakhakhel area of Bara tehsil (revenue unit) in Khyber Agency of Federally Administered Tribal Areas (FATA) on January 16, reports Daily Times.",False,False,False,False,True,False,False,False,False
Three workers of Frontier Works Organisation were injured when their vehicle was targeted by a landmine on Jandolla Makeen Road near Manzai Ziarat area. The workers of the construction company were going to Hathala camp from Jandolla when they met the fatal incident at 8 30am (local time).,False,False,False,False,True,False,False,False,False
"A group of cadres of the People Liberation Front of India (PLFI), a breakaway faction of the Communist party of India Maoist (CPI Maoist), lead by it ‘sub zonal commander’ Mangal Nagesia shot dead three persons, said to be Maoist supporters, at Jamgai village of Gumla District on June 6, Police said. The victims were identified as Gandura Oraon, Sukra Oraon and Somnath Oraon. The incident is suspected to be a revenge killing as five of PLFI cadres were killed by Maoists during a marriage reception function at Loki village, about half a kilometre from Jamgai on May 15.",False,False,False,False,False,True,False,False,False
"Two Students Islamic Movement of India (SIMI) members and a Policeman were shot dead and two others injured during an encounter in the Nalagonda District of Telangana on April 3, reports The Times of India. The Police have identified the armed assailants as Mohammad Ejazuddin and Mohammad Aslam, who had escaped from Tantya Bheel Jail in Khandwa town of Madhya Pradesh on October 3, 2013 along with five other SIMI men. In the exchange of fire a Police constable, Naga Raju, died on the spot. A Police inspector, Bala Gangi Reddy, and a Sub Inspector, Siddaiah, received critical injuries. According to reports, a Police party went to Sitarampuram village in Nalgonda District late on April 3 night following information that the gunmen were taking shelter in the village. On seeing the Police, they opened fire and escaped from there. The assailants managed to escape to Janakipuram, where there was exchange of fire leading to the death of the constable and the militants. Meanwhile, all States were asked to look for the five SIMI members Mohammad Eijazudden, Mohammad Aslam, Amjad Khan, Zakir Hussain Sadiq and Mehboob Guddu, by the Union Ministry of Home Affairs (UMHA).",False,False,False,False,False,True,False,False,False
"Two Central Reserve Police Force (CRPF) troopers were killed and three others were injured when Maoists triggered an explosive, when they were on way to a polling station in Jamui District parliamentary constituency of Bihar on April 10 (today), reports The Times of India.",False,False,False,False,True,False,False,False,False
"Two Policemen and two militants were killed in an exchange of fire between the two parties in Chattar area of Naseerabad District on April 29, reports Daily Times. Official sources said a Police mobile van was on routine patrol when four unidentified militants opened fire at it near Piro Bridge in Chattar area, resulting in the death of Assistant Sub Inspector (ASI) Wazir Ali Abro and Constable Rab Nawaz and injury of a constable, Rustam Khan. In retaliation, the Police killed two militants, who were later identified as Haro and Nabi Dad.",False,False,False,False,False,True,False,False,False
"A Policeman, identified as Azizul Allah, was killed and three others were injured in a remote controlled blast in the Tank town of Tank District on January 2, reports Daily Times.",False,False,False,False,True,False,False,False,False
"Two Bangladesh Nationalist Party (BNP) leaders were killed by miscreants in Jessore and Natore Districts on September 23 and 24, reports Daily Star. In Jessore, a local BNP leader identified as Korban Ali, organizing secretary of BNP ward committee was stabbed to death by some terrorists at Bohilapota village in Sarsha upazila of Jessore in the night of September 23. In Natore, another local BNP leader was killed by terrorists at Jogendranagar village in Gurudaspur upazila early on September 24. The Police said a gang of terrorists swooped on the house of Momin Mondol (52), joint secretary of Biaghat union BNP at night and killed him. They also took away some cash from the house.",True,False,False,False,False,False,True,False,False
"Three Policemen were killedin a clash with militants near the mountainous areas of Katkala and Shoprang in Swat District of Khyber Pakhtunkhwa on December 31, reports The News. The sources said the Police were tipped off about the presence of militants in the Katkala and Shoprang areas. A Police party reached the area and launched a search operation to locate the militants. The militants attacked the Police and killed three cops identified as Assistant Sub Inspector Waris Khan and constables Taj Muhammad and Ghani Rehman in the clash. Station House Officer of Jawar Police Station Noorul Anwar sustained injuries in the clash.",False,False,False,False,False,True,False,False,False
"One Saifullah Malikdinkhel was shot dead when unidentified assailants opened fire on him at Nullah Yousaf Talab in Khyber Agency of Federally Administered Tribal Areas (FATA) on July 31, reports The News. He suffered severe injuries and was shifted to a local hospital where he succumbed to his injuries.",False,False,False,False,False,True,False,False,False
"A former village sarpanch (local self government institution head), identified as Hadma Ram (45), was abducted and killed by the Communist Party of India Maoist (CPI Maoist) cadres on the suspicion of being a ‘Police informer’ in Dantewada District on December 23, reports The Business Standard. The former sarpanch of Nilawaya village panchayat (local self government institution), was found lying in a pool of blood on Aranpur Sameli road near his native place under Aranpur Police Station limits. The victim had been abducted by some armed Naxals from his house at Armebandi Para in Nilawaya last night and his body was found this morning on the road, located around 450 kms away from the state capital, following which police were informed, a Police official said.",False,False,True,False,False,True,False,False,False
"In Sylhet District, four persons were injured as miscreants hurled two bombs at a CNG run auto rickshaw at Mirer Maidan.",False,False,False,False,True,False,False,False,False
"At least eight persons, including a Senior Superintendent of Police (SSP), two Inspectors of the Nepal Police, and a two year old toddler were killed and 60 others, including 57 Policemen, were injured in the clash with agitating Tharuhat activists in Shankarpur area of Tikapur Municipality in Kailali District on August 24, reports Myrepublica.com. The clash ensued after Police prevented the protestors from breaching the prohibited zone. Irate protestors killed Police personnel with weapons such as spears, sickles, axes and slingshots. Those killed by the irate protestors include SSP Laxman Neupane, Inspector duo Balram Bista and Keshab Bohara, constables Lokendra Chand and Laxman Khadka. Likewise, Armed Police Force (APF) Head Constable Lalit Saud, and constable Ram Bihari Chaudhary were also killed in the clash. A two year old son of APF Assistant Head Constable Netra Bahadur Saud was also killed by the protestors. Dr Narendra Kumar Khanal, Superintendent at the District Hospital, informed that around 60 injured have been brought to the hospital. Of them only three are civilians, while the rest are Security Force (SF) personnel.",False,False,False,False,False,False,True,False,False
"a hand grenade hurled by some unidentified persons exploded at the residence of Lamlai Assembly Constituency member of legislative Assembly (MLA) Ksh Biren at Kabo Leikai near 2nd Manipur Rifles complex at about 6.50 pm on October 14, reports The Sangai Express. However, there was no report of any human casualty. It is suspected that the grenade attack was related with monetary demand.",False,False,False,False,True,False,False,False,False
"Five persons, including three Policemen, were injured in a hand grenade attack in Dera Ismail Khan City of same District. Police said unidentified persons hurled a hand grenade partially damaging part of the house injuring two persons. Police rushed to the place but when they reached there, a roadside improvised explosive device exploded destroying their van and injuring Police Constables Mohammad Timur and Inayatullah and driver Gulam Fareed.",False,False,False,False,True,True,False,False,False
"Armed Maoists abducted four enrollers from an Aadhaar camp at Marigata village in Malkangiri District on July 25, and released them after about six hours with a warning to stop the enrolment process, reports The Pioneer. The Maoists snatched laptop computers and obtained passwords from enrollers to access Aadhaar enrolments data of the region, the State Census Operations wing sources said. The Maoists, through the enrollers, have also sent a three page letter asking that the enrollment drive be immediately scrapped. “We have suspended the Aadhaar enrolment in the region after the incident,” a census operations official said.",False,False,True,False,False,False,False,False,False
"Two Policemen, identified as Head Constable Mohammad Javed (40), and Constable Asif Khan (30), were killed and two persons, including Constable Saleem (28), and a passerby, identified as Khano Ada (40), were injured in an armed attacked on the Police van near Shafiq Mor within the jurisdiction of New Karachi Police Station in Gulberg Town of Karachi, the provincial capital of Sindh on January 16, reported Daily Times.",False,False,False,False,False,True,False,False,False
"In a separate incident, a blast took place inside a polling station in Watergam village of Sopore area in Baramulla District on May 6, reports ANI News. The polling station is housed in a Government school building. No casualties have been reported from the blast site so far.",False,False,False,False,True,False,False,False,False
"The Shillong Times reports that suspected Garo national Liberation Army (GNLA) militants killed a villager, Jenifar N Sangma (47), in front of his family members in the Rangmai village of Ruga region in South Garo Hills District on August 20. 13 heavily armed GNLA militants under the command of one Kongsil came to the village and targeted Sangma’s family on suspicion that they were Police collaborators. While the militants dragged out and shot dead Sangma, they severely assaulted his teenage son.",False,False,False,False,False,True,False,False,True
"National Socialist Council of Nagaland (NSCN IM) claimed responsibility for the killing of a couple at Lungpha village, Ukhrul District on July 24, states Sangai Express. They said Varengam was killed for his anti Naga activities. However, they expressed regret for killing Varengam s wife. Reasoning why Varengam was killed, the NSCN IM said he was working with Manipur Naga Revolutionary Front (MNRF), allegedly working with the State Government, led by one Aleng.",False,False,False,False,False,False,False,False,True
"Daily Times reports that seven people including two workers of a political party were gunned down in the metropolis in Karachi on April 21. Two activists of the Muttahida Qaumi Movement (MQM) were shot dead in separate attacks of targeted killings. The first activist was shot dead near Kaghzi Bazaar within the jurisdiction of Kharadar Police station. Police said that the victim identified as Omair was shot dead by unidentified assailants who attacked him near his house and managed to flee the crime scene. Another worker of MQM was killed near Gujjar Nala within the remits of Gulbahar Police station. Also, unidentified assailants critically wounded 30 year old Iqbal, while he was standing at his Dabbu Club. The victim was shifted to a nearby private hospital where he succumbed to his injuries. The Station House Officer (SHO) said the victim was a worker of MQM unit 189.",False,False,False,False,False,True,False,False,False
"At least three Hazara Shias were killed and nine others were injured when unidentified militants opened fire at two separate buildings on M.A. Jinnah Road in provincial capital Quetta on May 25, reported The Express Tribune. According to a Police official, “Unknown assailants opened firing at Saleem Complex shooting dead two men belonging to the Hazara community,” adding that law enforcement agencies along with rescue workers rushed to the spot and cordoned off the area.",False,False,False,False,False,True,False,True,False
"The Communist Party of India Maoist (CPI Maoist) cadres killed one person identified as Mishra Khosla (35) on the suspicion of being a Police informer in Narayanpatna block of Koraput District in the night September 27, reports The Times of India. The body of Khosla was lying near Mankidi in the Narayanpatna Police Station area with his throat slit. The Maoists also set ablaze two vehicles managed by Khosla. Police recovered a letter written by Maoist leader Daya in Telugu near the body stating Khosla was supplying information against Maoists to police. Anyone who helps police will meet a similar fate.",False,False,False,False,False,False,True,True,False
"A Policeman was killed and another injured when unidentified militants attacked a Police mobile in Wari area of Upper Dir District of Khyber Pakhtunkhwa on September 30, reports Daily Times. According to details, militants ambushed the Police van while it was on a routine patrol in Wari area. As a result, Assistant Sub inspector (ASI) Ameenur Rehman was killed and constable Ziauddin received injuries.",False,False,False,False,False,False,False,True,True
"At least three Police personnel were injured in a bomb explosion in Chaman area of Qilla Abdullah District, a boarding area with Afghanistan.",False,False,False,False,True,False,False,False,False
"A man, identified as Meskin Awan (50), was killed in a hand grenade attack near Chaman rail crossing on Jaffar Khan Jamali Road in Quetta, the provincial capital of Balochistan on April 7, reports Daily Times.",False,False,False,False,True,False,False,False,False
"Unidentified assailants threw a hand grenade into a house in Khuzdar. However, no casualties were reported in the grenade attack.",False,False,False,False,True,False,False,False,False
"An unidentified assailants hurled petrol bomb at Dish Home Control Unit office in Bhaisepati in Lalitpur District early on December 16 morning (today), reports The Kathmandu Post. Senior Superintendent of Police (SSP) Pitambar Adhikari informed that the incident occurred at 6 15 am, when motorcycle borne assailants sprinkled petrol on the transmitting unit of the control office and set it on fire. Though the motive remains unknown, Police suspects that the Netra Bikram Chand led Communist Party of Nepal Maoist (CPN Maoist Chand) might have carried out the attack on the television network for airing Indian news Channel. No arrests have been made relating to the attack.",False,False,False,False,True,False,False,True,False
"A tribal elder along with his guard was shot dead while his two other gunmen sustained injuries in a firing attack in the Kechi Baig area of Sariab in Quetta, the provincial capital of Balochistan, on March 30, reports The News. According to Station House Officer (SHO) of Kechi Baig, Ashiq Khattak, unidentified assailants riding on a motorbike opened indiscriminate firing on a vehicle in Kechi Baig and fled from the scene. “As result of the intense firing Mir Zahir Rind and his Levis guard Abdul Malik Rind were killed on the spot and his two other guards sustained serious bullet injuries,” the SHO added.",False,False,False,False,False,True,False,False,False
"TehreekeTaliban Pakistan (TTP) militants abducted nine people, including four Government Officials, in two separate incidents from Zhob District on January 4, reports Dawn. In the first incident, militants intercepted a Zhobbound passenger bus coming from Quetta and took away five people with them. Sources said the kidnappers checked national identity cards of the passengers and separated five people, including four Government Officials and a student of Bolan Medical College, from the others. In the second incident of kidnapping, the militants abducted four other people, who were travelling to Quetta from Islamabad. The home minister said security forces had launched a search operation in Zhob and Qila Saifullah Districts to recover the abductees. No outfit claimed responsibility for the kidnappings.",False,False,True,False,False,False,False,False,False
"Eight Communist Party of India Maoist (CPI Maoist) cadres were killed in an encounter with Security Forces (SFs) in the forest area of Puarti village in Sukma District on April 16 (today), reports The New Indian Express. On a tip off about the presence of Maoists in the forest, a search was launched by Greyhounds force of Andhra Pradesh and District force early in the morning, Sukma Superintendent of Police (SP) Abishek Shandilya said. On spotting the SFs, Maoists opened fire and in the retaliatory action, eight Maoists were killed, he said, adding some arms were also recovered from the encounter spot. Six bodies of Maoists have been recovered so far.",False,False,False,False,False,True,False,False,False
"Maoists torched a road roller and a motorcycle at Sarhandi Sihari villageunder Tadoki Police Station limits in Kanker District, reports The Business Standard on January 2. A group of armed Maoists reached the spot where construction of a road was underway and set ablaze the road roller and the motorbike. After committing the crime, the Maoists fled deep into the forest. A combing operation has been launched in the region to arrest the insurgents.",False,False,False,False,False,False,False,True,False
"Unidentified assailants opened fire at Shia Police officer, Deputy Superintendent of Police (DSP) Syed Zulfiqar Abbas, and his friend, identified as Shahzad, killing them on spot in a targeted sectarian attack at a restaurant near Eidgah Ground in Shah Faisal area of Shah Faisal Town on May 9, reported Dawn.",False,False,False,False,False,True,False,True,False
"In a separate incident, a person, identified as Yasir, was shot dead by unidentified assailants near Islam Chowk in Orangi Town on September 10, reports Daily Times.",False,False,False,False,False,True,False,False,False
"Three people, including Mufti Usman Yar, the Secretary General of Jama’at Ulema e Islam Sami ul Haq (JUI S), were killed when unidentified militants opened fire on a car near Awami Markaz in Shahra e Faisal Town of Karachi, the provincial capital of Sindh on January 17, reports The News. The other two killed were his driver and a personal guard, adds Dawn.",False,False,False,False,False,True,False,False,False
"A leader of Bangladesh Chhatra Maitree (BCM), the student wing of Workers Party (WP) was injured as miscreants allegedly hurled two crude bombs at one of the buses carrying Ganajagaran Mancha activists in Bogra District on January 17, reports New Age. The injured Tanvir Rusmot was general secretary of BCM. Police arrested at least four people in connection with the incident.",False,False,False,False,True,False,False,False,False
"Maoists demolished a mobile tower of a private operator and abducted its two security guards at Chain in Jamui District on December 3, reports Zee News. About 30 40 armed Maoists raided the village and used explosives to destroy the tower before abducting the guards identified as Mahendra Singh and Babulal Singh.",False,False,True,False,True,False,False,True,False
"At least four Communist Party of India Maoist (CPI Maoist) cadres were injured in an encounter with Police near Lankachen village in Gadchiroli District on October 16, reports Business Standard. A cache of ammunition including a rifle bearing the Indian Ordnance Factory mark was recovered, the Police said. The district police team was conducting an anti Naxal Left Wing Extremism (LWE) operation near a hill early morning when it came under fire from ultras. After an exchange of fire for 35 to 40 minutes, the Naxals fled to Andhra Pradesh through Pranhita River, Superintendent of Police (SP) Mohammed Suvez Haque told reporters. Haque said Police found a rifle bearing the Indian Ordinance Factory mark along with a magazine and ten live rounds. We recovered twenty SLR rounds, ten detonators, 20 pistols, utensils and Naxal literature in Telugu language from the spot, he said, adding at least 20 Maoists belonging to North Telangana Dalam of Andhra Pradesh might have been involved in the encounter.",False,False,False,False,False,True,False,False,False
"Eastern Mirror reports that, a youth, identified as Daniel Yeptho, was shot dead in cold blood allegedly by two deserters of National Socialist Council of Nagaland Unification (NSCN U) in a place between Tokiye Town and Viyilho Village under Zunheboto District on November 19. The two deserters who killed the youth were identified as ‘sergeant major’ Vihuto and Heroto.",False,False,False,False,False,True,False,False,False
"Four persons, including a woman, were killed and several others sustained injuries when unidentified militants fired a rocket at a vehicle in Shahidano village near Kurram Agency of Federally Administered Tribal Areas (FATA) on March 27, reports Daily Times.",False,False,False,False,True,False,False,False,False
"Six people were injured in a hand grenade attack in the Khadda market area of Lyari Town on January 18, repors Dawn.",False,False,False,False,True,False,False,False,False
One more trooper was killed while another injured when they stepped on a landmine planted in the Tuba Notkani area of Dera Bugti District.,False,False,False,False,True,False,False,False,False
"Unidentified persons lobbed a hand grenade near a Public Health Engineering Department (PHED) Water Treatment Plant (reservoir) located inside the newly constructed Sericulture Department compound, Bidyanagar, Jiripam Sub Division in Imphal East District at around 9 30 pm on January 31. The assailants fled from the scene after lobbing the grenade near the workshed where workers of the water Treatment Plant were staying. The grenade was safely exploded by bomb experts.",False,False,False,False,True,False,False,False,False
"Unidentified militants on November 17 lobbed a hand grenade injuring two non locals in Dewland Market in Ukhrul District, reports The Assam Tribune. The injured were identified as Vijay Sharma (45) and Ashok Rai (30), both from Rajasthan.",False,False,False,False,True,False,False,False,False
"Six children suffered injuries as unidentified assailants hurled a hand grenade in the house of one Raz Mohammad Khan in Kachkot Asad Khan village of Surani area in Bannu District, reports Dawn. The injured children were identified as Osman, Aiman, Yousaf Khan, Asad Yar Khan, Irfan and Hajra.",False,False,False,False,True,False,False,False,False
"A volunteer of the Khawezai Peace Committee, identified as Samar Gul, was killed and nine others were wounded when militants attacked their check post with rockets and other heavy weapons in Khara Shah area of Khawezai tehsil in Mohmand Agency.",False,False,False,False,True,False,False,False,False
"According to a report published in naidunia.jagran.com on January 24, a Sarpanch (head of village level local self government institution) candidate who was abducted along with more than a dozen other villagers by Communist Party of India Maoist (CPI Maoist) cadres on January 22 was killed on January 24 in Parcheli village under Katekalyan Police Station area in Dantewada District. The victim was identified as Somadu Markam. The other villagers were released by the Maoists.",False,False,True,False,False,False,False,False,True
"Khyber Pakhtunkhwa (KP) Chief Minister Ameer Haider Khan Hoti narrowly escaped a suicide attack on his motorcade at Mardan College Chowk in Mardan Town of same District on February 15, reports Dawn. Deputy Superintendent of Police (DSP) Khalid Khan said that a suicide bomber aged about 23 years attacked the motorcade on the busy Mardan College Chowk when it was on its way to Mardan i Khas locality where Mr Hoti was to address a public meeting. The legs and hands of the bomber had been found at the site of the blast and a head outside a nearby building, DSP Khalid Khan added. The Chief Minister appeared to be the target of the bomber but because of strict security measures he could not reach the venue of the public meeting. He said only the bomber, and no one else, was hurt, he added further.",False,False,False,False,True,False,False,False,False
"A Police Constable, identified as Budhram Mudma (29) was on May 28 stabbed to death by Communist Party of India Maoist (CPI Maoist) cadres in Bijapur District, reports Zee News. Mudma posted at Timed Police Camp, located in Bhopalpattanam region was stabbed to death by a group of Maoists under Toynar Police Station, Bijapur Deputy Superintendent of Police (DSP) Sukhnandan Rathore said. Budhram had fled from the Timed Police Camp without informing anyone on May 27 night to attend a local fair in Toynar. When he was returning from the fair, the Maoists attacked him.",False,False,False,False,False,False,True,False,False
"Communist Party of India Maoist (CPI Maoist) cadres, dressed in Police uniform, attacked the house of a Chairman of Primary Agriculture Credit Society, killing two persons and injuring another at Mankauli village in Kudhni of Muzaffarpur District on June 24, reports The Economic Times. Prabhat Rai (25) and Laxmi Rai (60) died on the spot while Rajkumar Rai suffered bullet injuries. Nearly two dozen Maoists fired randomly on the family members of Rai. Maoists left behind leaflets containing slogans and condemned Rai against exploiting the poor people.",False,False,False,False,False,True,False,True,False
"Unidentified persons left a Chinese made hand grenade each at the school premises of the Human Resource Development Academy (HRD Academy) and Comet School located at Ghari and Changangei under Lamphel Police Station in Imphal West District on January 11, reported Kangla Online. A Police bomb squad has picked up the two bombs and disposed the two at Lamphelpat garbage dumping ground.",False,False,False,False,True,False,False,False,False
"Kashmir Times on March 7 reports that two Policemen were critically injured after unidentified militants attacked them with the sharp edged weapons at Yaripora village Kulgam District. The injured Policemen were identified as Constable Abdul Majid Bhat of Shopian District and Special Police Official (SPO) Mohammad Ashraf of Kulgam District, adds Daily Excelsior. A massive search operation in the area has been launched to capture the militants.",False,False,False,False,False,False,True,False,False
"The Communist Party of India Maoist (CPI Maoist) cadres killed a mining engineer, Ranjan Kumar, at Chama Village in Latehar District on April 27, reports ANI. Superintendent of Police of Latehar, Kuldeep Trivedi, said the deceased was engaged in a relationship with a girl who was also involved with Maoists, which forced them to kill Kumar.",False,False,False,False,False,False,False,False,True
"Army foiled an infiltration bid by militants in Keran sector of Kupwara District in the night of July 5, reports Daily Excelsior. Defence spokesman Lieutenant Colonel J. S. Brar said Army noticed movement of a group of infiltrating militants in Keran. When the group was challenged they opened fire resulting in an encounter in which one militant was killed. Other militants managed to flee back under the cover of darkness, he added. Large quantity of arms and ammunition, including 41 hand grenades, 54 UBGL grenades, two rifle grenades, one AK rifle, one pistol, 105 sniper ammunition and 10 kilograms of explosive was recovered from the possession of the deceased militant.",False,False,False,False,False,True,False,False,False
"one Mohajir Qaumi Movement Haqiqi (MQM H) cadre, identified as Atif, was injured in an exchange of fire that took place outside the residence of Chairman Afaq Ahmed at Landhi. MQM H Chairman Afaq Ahmed had called a workers meeting at his residence when some armed assailants of a rival organisation opened indiscriminate fire and also abducted 18 to 20 workers of the MQM H. Police confirmed the occurrence of an exchange of fire between rival outfits that left a worker wounded but expressed ignorance about the abduction of any workers of the party.",False,False,True,False,False,True,False,False,False
"The Shillong Times reports that a teacher of Adokgre School who was abducted by suspected militants of Breakaway faction of Achik National Volunteers Council (ANVC B) on September 27 from his house at Resubelpara in North Garo Hills District, was released in the night of October 2. According to sources, the teacher identified as Christopher G Momin was kept confined in a hideout of the rebels in Bajengdoba region in West Garo Hills District. The ANVC B militants abducted him believing that he was working as a Police informer and demanded INR 700,000 for his release, police said on October 3. After realizing that they had kept captive a wrong person, the militant group released him. However, they demanded a sum of INR 100,000 from him as a ‘maintenance cost’ for the period he was kept as captive. It is not known whether the amount was paid or not.",False,False,True,False,False,False,False,False,False
"At least three people were killed and four others injured on January 23 in an ambush on the vehicle of former Nazim, Pir Ameer Faisal, in Hangu town of Khyber Pakhtunkhwa, reports Daily Times. Two motorcyclists opened indiscriminate fire on the vehicle of Ameer Faisal as a result of which three people died, while four others suffered injuries. Later, the Police arrested a militant, identified as Ghani, wanted by the District Police in connection with several terrorist activities.",False,False,False,False,False,True,False,False,False
"Tribesman, Aqeel Khan, carrying water for the levies force was injured in a bomb blast in Charramang area of Bajaur Agency on December 18, reports Daily Times. He routinely provided water to the levies post from a nearby place.",False,False,False,False,True,False,False,False,False
"More than 400 Tehreek e Taliban Pakistan (TTP) militants stormed security checkpoints in Frontier Region (FR) Peshawar in Federally Administered Tribal Areas (FATA) late in the night of December 27, killing two Levies personnel and abducting 22 others, reports The News. The militants destroyed two checkposts and also took away weapons, a double cabin pick up, besides setting a vehicle ablaze. Assistant Political Agent (APA) FR Peshawar Naveed Akbar confirmed the abduction of 22 Levies men by the TTP, who also killed two personnel and injured another. “We had deployed 30 Levies personnel at two checkpoints in the Hassankhel and Janakor areas of FR Peshawar and 22 of them went missing after the Taliban attack on Wednesday night,” the APA added. ‘Spokesman’ for the Darra Adamkhel chapter of TTP, Mohammad, claimed responsibility for the attacks on the checkpoints and the kidnapping of the Levies soldiers. However, he claimed the kidnapping of 33 Levies personnel, adding that arms and ammunition were also snatched. TTP ‘central spokesman’ Ehsanullah Ehsan also claimed responsibility for the attack and the kidnapping of the security personnel.",False,False,True,False,False,True,False,True,False
